EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,ExperienceLevel,Salary_Capped,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,ReviewYear,RatingGap,YearWeight,X_WorkLifeBalance,X_EnvironmentSatisfaction,X_JobSatisfaction,X_RelationshipSatisfaction,X_TrainingOpportunitiesTaken,X_EngagementRate,T_JobSatisfaction,T_WorkLifeBalance,T_ManagerRating,Experience_SEM
9C7D-E1B1,Morly,Gerin,Male,22,Some Travel,Technology,26,CA,White,Bachelors,Information Systems,Machine Learning Engineer,Married,62509,2,No,2019-10-23,Yes,1,0,0,0,Junior,62509.0,2022-10-25,3,3,5,3,0,5,3,3,2022,0,10,3.4444444444444446,3.8333333333333335,3.2777777777777777,3.5185185185185186,0.5925925925925926,2.9333333333333336,-0.2500000000000001,0.1,-1.0316215791560863e-17,2.9333333333333336
9CC0-FF43,Gussy,Gaber,Female,25,Some Travel,Technology,32,NY,Mixed,Bachelors,Information Systems,Software Engineer,Married,35586,0,No,2017-02-17,No,5,4,5,0,Mid,35586.0,2022-12-15,4,1,1,3,3,3,5,5,2022,0,10,3.176470588235294,3.676470588235294,2.5588235294117645,1.4411764705882353,1.8823529411764706,2.5470588235294116,-1.2999999999999998,-0.49999999999999983,0.09999999999999998,2.5470588235294116
9CE9-B0D5,Hilary,McPhee,Male,33,Some Travel,Technology,31,CA,White,No Formal Qualifications,Information Systems,Data Scientist,Married,60754,1,No,2014-06-15,No,8,7,8,1,Senior,60754.0,2022-06-22,3,5,4,1,1,2,4,4,2022,0,10,3.577777777777778,4.355555555555555,3.7111111111111112,4.288888888888889,0.4888888888888889,3.284444444444444,0.11428571428571432,-0.2285714285714286,0.45714285714285713,3.284444444444444
9D01-8A02,Garrett,Forrester,Male,31,Some Travel,Technology,8,IL,White,No Formal Qualifications,Information Systems,Software Engineer,Single,70682,0,No,2014-02-24,No,8,4,8,2,Mid,70682.0,2022-04-17,5,5,3,1,2,2,3,3,2022,0,10,2.911111111111111,4.444444444444445,4.222222222222222,2.888888888888889,1.1555555555555554,3.124444444444445,0.14285714285714285,-0.6571428571428571,-0.2857142857142857,3.124444444444445
9D3C-DA45,Broddy,Jardine,Male,32,Some Travel,Technology,24,CA,Pacific Islander,Bachelors,Information Systems,Data Scientist,Married,41857,1,No,2013-04-12,No,9,0,5,2,Junior,41857.0,2022-05-16,5,3,5,1,1,3,3,3,2022,0,10,3.3469387755102042,4.224489795918367,3.2448979591836733,4.346938775510204,0.7346938775510204,3.1795918367346934,0.17857142857142852,0.10714285714285711,-0.035714285714285685,3.1795918367346934
9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed,Bachelors,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,Mid,194964.0,2022-06-04,3,2,5,2,0,5,3,3,2022,0,10,3.6538461538461537,3.6923076923076925,2.730769230769231,4.0576923076923075,0.9423076923076923,3.015384615384615,-0.17857142857142866,0.03571428571428572,-0.05952380952380955,3.015384615384615
9DB1-8C59,Thebault,Bitterton,Male,44,Some Travel,Technology,5,NY,Mixed,Bachelors,Business Studies,Software Engineer,Married,48994,0,No,2014-05-09,No,8,7,7,3,Senior,48994.0,2022-07-29,4,5,2,2,1,2,4,4,2022,0,10,2.911111111111111,4.022222222222222,3.8,3.1333333333333333,1.0,2.9733333333333336,0.34285714285714286,-0.22857142857142856,-0.2,2.9733333333333336
9DB2-76B3,Buck,Klawi,Male,41,Some Travel,Sales,17,NY,White,Bachelors,Economics,Sales Executive,Married,116966,2,No,2012-03-04,No,10,4,10,7,Mid,116966.0,2022-07-24,3,5,3,2,2,2,3,2,2022,-1,10,2.6538461538461537,3.519230769230769,3.480769230769231,3.1538461538461537,1.1346153846153846,2.7884615384615383,0.130952380952381,-0.11904761904761908,-0.14285714285714293,2.7884615384615383
9DB8-F763,Marlin,Upcraft,Male,23,Some Travel,Technology,37,CA,White,Masters,Information Systems,Data Scientist,Married,26406,3,No,2020-01-17,No,2,0,1,0,Junior,26406.0,2022-04-25,1,1,4,2,2,3,5,4,2022,-1,10,3.0,1.0,1.0,4.0,2.0,2.2,0.0,0.0,0.0,2.2
9DFE-1FD5,Angel,Hazeup,Male,42,Some Travel,Human Resources,4,IL,Black,Bachelors,Human Resources,HR Manager,Married,463051,1,No,2012-03-01,No,10,0,10,7,Junior,463051.0,2022-02-08,5,5,2,2,0,3,5,5,2022,0,10,3.3076923076923075,4.134615384615385,3.480769230769231,3.269230769230769,0.36538461538461536,2.911538461538462,-0.023809523809523843,-0.392857142857143,0.130952380952381,2.911538461538462
9E22-6287,Gifford,Poynser,Non-Binary,48,Some Travel,Technology,37,CA,White,Bachelors,Computer Science,Machine Learning Engineer,Single,145337,0,No,2012-01-21,No,10,10,10,0,Senior,145337.0,2022-10-28,5,2,4,3,1,3,3,3,2022,0,10,4.115384615384615,3.5961538461538463,3.2115384615384617,3.3846153846153846,0.5769230769230769,2.976923076923077,-0.3571428571428572,-0.0119047619047619,0.023809523809523805,2.976923076923077
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed,High School,Marketing,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,Junior,129356.0,2022-01-06,4,4,3,3,2,3,3,3,2022,0,10,3.6545454545454548,3.6363636363636362,3.1272727272727274,3.963636363636364,1.1090909090909091,3.0981818181818186,-0.048484848484848464,-0.09696969696969698,-0.0060606060606060615,3.0981818181818186
9E87-533E,Cindi,Dudgeon,Female,27,Some Travel,Sales,16,CA,White,Bachelors,Marketing,Manager,Single,225831,1,No,2021-04-25,No,1,1,1,0,Junior,225831.0,2017-01-12,5,2,5,2,0,3,3,2,2017,-1,5,3.0,5.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0
9E8E-F2FF,Dix,Presley,Female,24,No Travel,Sales,10,CA,Mixed,Masters,Marketing,Sales Executive,Married,65432,0,No,2019-06-15,No,3,1,2,0,Junior,65432.0,2022-12-16,2,1,1,3,2,1,4,4,2022,0,10,2.4210526315789473,2.9473684210526314,2.4210526315789473,1.4736842105263157,1.0526315789473684,2.063157894736842,-2.9999999999999996,-2.9999999999999996,0.0,2.063157894736842
9ED3-ED64,Horatio,Cristoferi,Male,21,Some Travel,Technology,29,NY,White,Masters,Information Systems,Software Engineer,Divorced,31618,2,No,2020-02-13,No,2,0,2,2,Junior,31618.0,2022-03-03,5,4,4,1,0,3,5,5,2022,0,10,3.0,5.0,4.0,4.0,0.0,3.2,0.0,0.0,0.0,3.2
9F02-0D39,Bell,Di Biasi,Female,27,Some Travel,Technology,9,CA,White,High School,Computer Science,Analytics Manager,Married,252301,1,No,2015-05-30,No,7,1,6,5,Junior,252301.0,2022-09-08,4,4,5,3,1,5,5,4,2022,-1,10,3.55,3.825,3.0,4.0,0.95,3.065,-2.997527308224313e-17,0.6000000000000001,0.10000000000000003,3.065
9F65-F612,Patrice,Wearing,Female,28,Some Travel,Technology,33,CA,Asian,Bachelors,Computer Science,Data Scientist,Single,54536,0,No,2012-04-23,Yes,3,3,3,2,Mid,54536.0,2022-05-15,3,2,5,1,1,4,4,3,2022,-1,10,3.4363636363636365,3.9272727272727272,3.727272727272727,3.9272727272727272,1.290909090909091,3.2618181818181817,-0.11515151515151513,0.024242424242424242,0.0484848484848485,3.2618181818181817
9FE1-0345,Eldridge,Artois,Male,28,Some Travel,Technology,6,CA,White,No Formal Qualifications,Information Systems,Data Scientist,Single,87175,0,No,2012-04-21,No,10,6,10,7,Senior,87175.0,2022-11-30,4,1,4,3,3,3,5,4,2022,-1,10,2.826923076923077,3.6346153846153846,2.5961538461538463,3.5384615384615383,0.8846153846153846,2.6961538461538463,-0.5000000000000002,-0.05952380952380954,0.07142857142857145,2.6961538461538463
A067-9F4F,Murray,Rooms,Male,34,Some Travel,Sales,26,NY,White,Masters,Marketing,Sales Executive,Married,215246,1,No,2020-01-15,No,2,0,0,0,Junior,215246.0,2022-09-26,3,2,4,3,1,2,4,3,2022,-1,10,2.0,3.0,2.0,4.0,1.0,2.4,0.0,0.0,0.0,2.4
A072-D80B,Corbett,Weippert,Male,27,Some Travel,Sales,17,CA,White,Doctorate,Marketing,Sales Executive,Married,81294,1,No,2020-02-24,No,2,2,2,2,Mid,81294.0,2022-06-05,3,5,3,3,2,5,3,2,2022,-1,10,5.0,3.0,5.0,3.0,2.0,3.6,0.0,0.0,0.0,3.6
A0EC-C4AE,Eleanora,Issacoff,Female,24,Some Travel,Sales,7,NY,White,Bachelors,Marketing,Sales Executive,Married,106586,1,No,2019-10-14,No,3,1,3,3,Junior,106586.0,2021-11-08,5,5,5,3,0,4,3,3,2021,0,9,4.0,5.0,5.0,5.0,0.0,3.8,0.0,0.0,0.0,3.8
A105-470B,Sancho,Mundle,Male,25,Frequent Traveller,Technology,28,CA,Mixed,No Formal Qualifications,Information Systems,Software Engineer,Single,23993,0,Yes,2016-05-31,No,6,3,4,4,Mid,23993.0,2022-03-31,5,2,3,2,3,4,4,3,2022,-1,10,3.5588235294117645,3.8529411764705883,1.911764705882353,2.9705882352941178,1.8823529411764706,2.835294117647059,-0.5999999999999999,0.3999999999999999,0.09999999999999996,2.835294117647059
A161-29FC,Teriann,Clampett,Non-Binary,22,Some Travel,Technology,6,NY,White,Bachelors,Business Studies,Software Engineer,Married,21649,1,No,2018-12-02,No,4,1,4,1,Junior,21649.0,2022-03-09,3,5,2,3,2,3,3,2,2022,-1,10,3.9473684210526314,3.473684210526316,4.052631578947368,2.473684210526316,1.0526315789473684,2.9999999999999996,1.9999999999999993,-1.9999999999999993,0.0,2.9999999999999996
A184-3B30,Ruperto,Ciccotto,Male,26,Some Travel,Technology,17,IL,Native American,Bachelors,Information Systems,Software Engineer,Married,55778,1,No,2015-11-05,No,7,4,7,6,Mid,55778.0,2022-05-13,3,4,3,1,1,3,3,2,2022,-1,10,3.55,4.15,3.225,3.825,1.45,3.2399999999999998,0.09999999999999999,-0.20000000000000004,1.286579381531857e-17,3.2399999999999998
A1AB-EE7C,Neala,Spandley,Female,32,Some Travel,Sales,38,CA,White,Masters,Marketing,Sales Executive,Single,105091,0,No,2020-05-17,No,2,0,0,1,Junior,105091.0,2022-05-22,4,3,3,3,1,5,4,4,2022,0,10,5.0,4.0,3.0,3.0,1.0,3.2,0.0,0.0,0.0,3.2
A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian,Bachelors,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,Junior,79329.0,2022-04-29,5,4,3,2,0,5,4,3,2022,-1,10,3.9272727272727272,4.527272727272727,2.7636363636363637,3.309090909090909,0.8,3.0654545454545454,-0.024242424242424232,0.018181818181818188,0.11515151515151519,3.0654545454545454
A1DB-6C34,Catie,McCuish,Female,27,Some Travel,Technology,13,NY,Asian,Masters,Computer Science,Machine Learning Engineer,Married,77039,1,No,2015-06-18,No,7,3,6,0,Mid,77039.0,2022-08-08,4,3,3,3,1,2,5,5,2022,0,10,3.325,4.55,3.925,3.35,0.25,3.08,-0.3,-0.3,0.3,3.08
A2AE-FD61,Conrado,Brearley,Male,32,Some Travel,Technology,30,CA,White,No Formal Qualifications,Information Systems,Data Scientist,Married,89960,3,No,2021-05-18,No,1,0,1,1,Junior,89960.0,2015-12-15,3,5,3,1,3,2,4,4,2015,0,3,2.0,3.0,5.0,3.0,3.0,3.2,0.0,0.0,0.0,3.2
A2D0-E2D2,Eryn,Crockley,Female,26,Some Travel,Technology,25,CA,White,Bachelors,Information Systems,Software Engineer,Married,22089,1,Yes,2014-12-15,Yes,1,0,0,0,Junior,22089.0,2022-05-18,5,3,2,2,2,3,3,2,2022,-1,10,3.290909090909091,3.727272727272727,3.4545454545454546,3.4727272727272727,0.8909090909090909,2.9672727272727273,0.103030303030303,-0.1393939393939394,-0.10303030303030306,2.9672727272727273
A2FB-2D5D,Lebbie,Poure,Female,43,Some Travel,Technology,11,CA,White,Doctorate,Information Systems,Analytics Manager,Married,482510,1,No,2012-03-17,No,10,9,9,1,Senior,482510.0,2022-12-21,4,4,1,1,0,2,4,3,2022,-1,10,3.3653846153846154,3.4615384615384617,3.576923076923077,3.230769230769231,0.9807692307692307,2.9230769230769225,0.4047619047619049,0.14285714285714288,-1.6057569012632256e-17,2.9230769230769225
A31A-A90C,Aleksandr,Casetti,Male,36,Some Travel,Technology,7,CA,Black,Bachelors,Information Systems,Data Scientist,Divorced,46773,1,Yes,2014-02-28,No,8,7,8,2,Senior,46773.0,2022-04-24,3,2,3,2,0,4,5,4,2022,-1,10,3.2666666666666666,3.1777777777777776,3.2222222222222223,3.3333333333333335,1.1777777777777778,2.8355555555555556,-0.28571428571428575,0.2571428571428572,-0.08571428571428572,2.8355555555555556
A366-C17A,Jodie,Le Breton De La Vieuville,Male,42,Some Travel,Technology,34,NY,White,Masters,Business Studies,Machine Learning Engineer,Divorced,126463,1,No,2012-04-04,No,10,0,1,8,Junior,126463.0,2022-02-28,5,4,2,2,0,5,4,3,2022,-1,10,3.9615384615384617,4.288461538461538,3.769230769230769,2.769230769230769,1.5,3.257692307692308,0.02380952380952381,0.10714285714285716,0.1428571428571429,3.257692307692308
A409-26AC,Agretha,Shakelade,Non-Binary,25,Frequent Traveller,Technology,34,NY,Black,No Formal Qualifications,Computer Science,Engineering Manager,Married,170803,0,No,2018-04-20,No,4,2,2,3,Mid,170803.0,2022-09-07,4,5,4,3,0,3,4,4,2022,0,10,2.6666666666666665,3.2962962962962963,3.3703703703703702,3.037037037037037,0.2962962962962963,2.533333333333333,0.5000000000000001,4.886831086417666e-17,4.886831086417666e-17,2.533333333333333
A42A-4000,Rusty,Rishbrook,Male,23,No Travel,Sales,10,NY,White,High School,Marketing,Sales Executive,Single,94417,0,No,2019-12-03,No,3,3,3,2,Mid,94417.0,2017-01-20,4,4,3,3,1,3,5,5,2017,0,5,3.0,4.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0
A4A4-F49C,Nichols,Baty,Male,34,Some Travel,Technology,40,IL,White,Bachelors,Computer Science,Senior Software Engineer,Married,97542,3,No,2012-05-06,No,10,10,10,7,Senior,97542.0,2022-04-23,4,3,4,2,1,2,4,4,2022,0,10,3.230769230769231,4.0576923076923075,3.480769230769231,3.076923076923077,1.0192307692307692,2.973076923076923,-0.023809523809523832,-0.1785714285714286,0.21428571428571436,2.973076923076923
A4E5-CE62,Tandy,Curley,Female,23,Some Travel,Technology,1,CA,White,No Formal Qualifications,Information Systems,Machine Learning Engineer,Divorced,62324,2,No,2019-08-14,No,3,1,3,3,Junior,62324.0,2022-11-18,3,3,4,3,1,5,5,4,2022,-1,10,3.5789473684210527,3.473684210526316,2.526315789473684,3.0526315789473686,1.0,2.726315789473684,0.9999999999999997,2.9999999999999996,1.9999999999999993,2.726315789473684
A531-8159,Carlyn,Pavese,Female,37,No Travel,Technology,16,NY,Mixed,Bachelors,Information Systems,Data Scientist,Divorced,82099,2,No,2012-02-23,No,10,1,7,6,Junior,82099.0,2022-04-11,5,2,5,2,0,5,4,4,2022,0,10,4.076923076923077,4.3076923076923075,3.6538461538461537,3.7884615384615383,1.9423076923076923,3.553846153846153,0.03571428571428571,0.09523809523809527,-0.17857142857142866,3.553846153846153
A53B-DF3C,Sadye,Wiggin,Female,22,Some Travel,Technology,2,NY,White,Masters,Computer Science,Data Scientist,Married,39732,1,Yes,2018-01-08,No,4,1,2,2,Junior,39732.0,2022-03-30,5,5,2,3,0,5,3,2,2022,-1,10,3.111111111111111,3.3703703703703702,3.6666666666666665,2.6296296296296298,0.2962962962962963,2.6148148148148147,2.8350207421629134e-16,1.4999999999999998,-1.4999999999999991,2.6148148148148147
A590-DF69,Cortney,Wann,Female,28,Some Travel,Technology,24,CA,Mixed,Bachelors,Computer Science,Software Engineer,Married,71553,1,No,2015-12-30,No,7,6,6,0,Senior,71553.0,2020-03-11,3,3,3,2,2,4,5,4,2020,-1,8,3.3333333333333335,4.3,4.133333333333334,3.1666666666666665,2.066666666666667,3.4,-0.2,-0.20000000000000007,2.997527308224313e-17,3.4
A696-1216,Cynthy,Gainsford,Female,36,Some Travel,Sales,37,CA,Mixed,Bachelors,Marketing,Sales Executive,Divorced,192475,2,No,2014-07-20,No,8,2,2,0,Mid,192475.0,2022-11-12,5,2,5,2,2,3,5,4,2022,-1,10,3.2666666666666666,4.022222222222222,3.4,3.8666666666666667,0.7777777777777778,3.066666666666667,-0.2571428571428571,0.2571428571428572,0.05714285714285717,3.066666666666667
A6AA-56AE,Corie,Rizzardo,Female,19,Some Travel,Technology,18,IL,White,Bachelors,Computer Science,Software Engineer,Single,28346,0,No,2021-06-07,No,1,1,1,1,Junior,28346.0,2020-10-22,3,3,2,2,1,3,3,3,2020,0,8,3.0,3.0,3.0,2.0,1.0,2.4,0.0,0.0,0.0,2.4
A71E-A9DC,Greta,Turneux,Female,31,Frequent Traveller,Sales,21,NY,Asian,Bachelors,Marketing,Sales Executive,Single,253719,0,No,2013-02-12,No,9,2,4,3,Mid,253719.0,2022-09-15,3,4,1,2,1,1,4,4,2022,0,10,2.3877551020408165,3.979591836734694,4.510204081632653,3.4285714285714284,0.9387755102040817,3.0489795918367344,0.14285714285714282,-0.32142857142857134,0.4999999999999999,3.0489795918367344
A76C-AEB3,Oren,Milella,Male,25,Some Travel,Technology,10,CA,White,Bachelors,Business Studies,Machine Learning Engineer,Married,145905,2,Yes,2015-06-07,No,7,3,3,2,Mid,145905.0,2022-10-23,4,5,3,1,2,2,3,3,2022,0,10,3.05,3.95,4.15,3.2,1.05,3.0800000000000005,0.6,-0.6000000000000001,-1.286579381531857e-17,3.0800000000000005
A7BB-F5A7,Anna-diana,Horbart,Female,37,Some Travel,Sales,17,CA,White,Masters,Economics,Manager,Single,476151,0,No,2014-12-08,No,8,3,4,8,Mid,476151.0,2022-03-14,4,3,1,3,2,1,3,3,2022,0,10,3.8444444444444446,3.8444444444444446,3.8444444444444446,3.311111111111111,1.4444444444444444,3.2577777777777777,0.02857142857142856,-0.4000000000000001,0.1428571428571429,3.2577777777777777
A7F8-24EA,Antonio,Nayer,Male,24,Some Travel,Technology,35,CA,Black,Bachelors,Information Systems,Machine Learning Engineer,Married,128126,0,Yes,2017-04-04,No,5,0,0,5,Junior,128126.0,2022-07-03,5,2,3,1,2,4,4,4,2022,0,10,3.264705882352941,4.088235294117647,3.088235294117647,4.411764705882353,1.0294117647058822,3.1764705882352944,-1.0999999999999996,0.09999999999999996,0.19999999999999996,3.1764705882352944
A807-DE5D,Bobbye,Alexandrescu,Non-Binary,47,Some Travel,Technology,13,CA,White,Bachelors,Computer Science,Data Scientist,Divorced,61915,1,No,2014-01-07,No,8,2,4,7,Mid,61915.0,2020-03-29,3,2,3,1,1,3,4,3,2020,-1,8,3.2857142857142856,3.8857142857142857,3.6,3.5714285714285716,0.7428571428571429,3.017142857142857,0.03571428571428573,0.17857142857142852,0.07142857142857142,3.017142857142857
A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black,High School,Computer Science,Data Scientist,Married,38038,0,No,2018-01-26,Yes,2,1,1,1,Junior,38038.0,2022-05-10,3,2,3,3,0,2,5,5,2022,0,10,3.672727272727273,3.7454545454545456,3.290909090909091,2.981818181818182,0.8363636363636363,2.9054545454545453,-0.07272727272727274,-0.15151515151515155,0.04242424242424242,2.9054545454545453
A859-9A84,Guthrie,Blunt,Male,23,Some Travel,Technology,26,NY,White,High School,Computer Science,Data Scientist,Divorced,31426,1,No,2019-09-12,No,3,1,2,0,Junior,31426.0,2021-12-23,5,2,2,3,0,3,3,2,2021,-1,9,3.4705882352941178,4.0588235294117645,2.9411764705882355,2.4705882352941178,1.411764705882353,2.8705882352941177,-1.9999999999999993,-0.9999999999999997,-0.9999999999999997,2.8705882352941177
A862-3880,Ludvig,Gadman,Male,22,Some Travel,Technology,10,CA,Black,Bachelors,Computer Science,Senior Software Engineer,Married,66552,1,Yes,2018-12-30,No,4,1,2,0,Junior,66552.0,2022-11-21,2,3,1,2,1,1,4,3,2022,-1,10,2.8947368421052633,2.473684210526316,3.473684210526316,1.9473684210526316,1.0,2.357894736842105,-0.9999999999999997,-3.9999999999999987,0.9999999999999997,2.357894736842105
A885-BF42,Donavon,Hallet,Male,24,Some Travel,Technology,19,CA,White,High School,Computer Science,Data Scientist,Single,32173,0,No,2018-12-24,No,4,1,4,1,Junior,32173.0,2022-02-02,3,1,2,1,0,1,5,5,2022,0,10,2.4210526315789473,3.0,1.4736842105263157,2.0,0.47368421052631576,1.8736842105263158,-0.9999999999999997,-2.9999999999999996,0.9999999999999997,1.8736842105263158
A896-CDE2,Wrennie,Quinton,Female,25,Some Travel,Technology,16,CA,White,Doctorate,Information Systems,Software Engineer,Married,28317,0,Yes,2015-05-13,No,7,4,6,5,Mid,28317.0,2022-12-21,4,4,4,3,1,4,3,3,2022,0,10,3.525,3.95,3.45,3.175,0.775,2.9750000000000005,0.20000000000000004,0.5,0.3,2.9750000000000005
A89C-9A1E,Seline,Hanlin,Female,21,Some Travel,Technology,30,CA,White,Bachelors,Business Studies,Data Scientist,Divorced,56422,1,No,2020-12-12,No,2,2,2,1,Mid,56422.0,2022-06-26,5,5,3,3,1,2,4,3,2022,-1,10,2.0,5.0,5.0,3.0,1.0,3.2,0.0,0.0,0.0,3.2
A91B-7DC5,Stephanie,Harradence,Female,42,Some Travel,Technology,43,CA,Black,Masters,Computer Science,Machine Learning Engineer,Divorced,110069,1,No,2013-12-26,No,9,3,8,4,Mid,110069.0,2022-06-13,1,2,2,3,2,3,3,2,2022,-1,10,3.2653061224489797,3.795918367346939,3.4693877551020407,3.061224489795918,0.7551020408163265,2.869387755102041,-0.42857142857142855,-0.03571428571428569,-0.28571428571428564,2.869387755102041
A923-9EF6,Alaine,Hinrichsen,Female,41,Frequent Traveller,Technology,7,CA,Black,No Formal Qualifications,Business Studies,Machine Learning Engineer,Single,107008,0,No,2012-02-05,No,10,9,10,9,Senior,107008.0,2022-12-04,3,2,2,1,1,5,4,4,2022,0,10,3.519230769230769,3.75,3.980769230769231,3.7884615384615383,1.5,3.307692307692308,-0.1785714285714286,0.1785714285714287,0.15476190476190482,3.307692307692308
A954-6310,Rosaline,Griffe,Female,29,Some Travel,Technology,45,CA,White,Bachelors,Computer Science,Machine Learning Engineer,Married,207952,1,Yes,2013-08-17,No,9,9,9,7,Senior,207952.0,2022-03-26,3,5,2,1,3,2,5,4,2022,-1,10,3.1020408163265305,3.3469387755102042,3.183673469387755,3.122448979591837,1.2040816326530612,2.7918367346938777,0.32142857142857134,-0.5714285714285713,0.17857142857142852,2.7918367346938777
A9EB-9E41,Jacki,Mitro,Female,30,Some Travel,Technology,30,NY,Asian,No Formal Qualifications,Computer Science,Machine Learning Engineer,Married,228438,1,No,2012-04-30,No,10,6,9,10,Senior,228438.0,2022-12-24,3,5,4,2,1,5,4,3,2022,-1,10,3.519230769230769,3.6923076923076925,3.6923076923076925,3.4423076923076925,0.8076923076923077,3.030769230769231,0.0833333333333334,0.02380952380952386,-0.07142857142857145,3.030769230769231
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,Masters,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,Junior,165988.0,2022-10-16,5,5,3,3,0,4,5,5,2022,0,10,3.5185185185185186,4.092592592592593,4.203703703703703,3.4074074074074074,0.7407407407407407,3.192592592592592,0.08333333333333334,0.06666666666666668,0.28333333333333344,3.192592592592592
AA3A-EC19,Townsend,Dunrige,Male,38,Some Travel,Technology,45,CA,White,High School,Information Systems,Engineering Manager,Divorced,439935,1,Yes,2021-06-22,No,1,1,1,1,Junior,439935.0,2022-07-19,4,5,2,1,1,5,3,3,2022,0,10,5.0,4.0,5.0,2.0,1.0,3.4,0.0,0.0,0.0,3.4
AA67-CB22,Obadias,Izhaky,Male,26,Some Travel,Technology,4,IL,White,Masters,Computer Science,Senior Software Engineer,Single,167509,0,No,2015-05-19,No,7,6,6,0,Senior,167509.0,2022-06-24,5,5,3,1,3,2,4,4,2022,0,10,2.1,3.575,3.325,3.5,1.5,2.8,0.5,0.4000000000000001,-4.5765876856059633e-17,2.8
AA87-13D8,Rita,Chrismas,Female,32,Frequent Traveller,Technology,15,CA,White,High School,Information Systems,Data Scientist,Married,44388,1,No,2013-10-10,No,9,8,9,8,Senior,44388.0,2022-07-19,4,3,3,1,2,3,5,4,2022,-1,10,3.1020408163265305,3.7551020408163267,3.673469387755102,3.142857142857143,1.0816326530612246,2.951020408163265,-0.07142857142857141,-0.3214285714285714,5.758524823251576e-18,2.951020408163265
AACC-8B93,Kaleena,Ellsbury,Female,36,Frequent Traveller,Technology,2,CA,White,Bachelors,Information Systems,Analytics Manager,Divorced,462687,1,No,2020-04-27,No,2,2,2,0,Mid,462687.0,2022-10-22,2,1,2,3,0,2,4,4,2022,0,10,2.0,2.0,1.0,2.0,0.0,1.4,0.0,0.0,0.0,1.4
